流水號,編號,區域,里,路街,位置,類型,方向,燈別,瓦數,isOldId,X,Y,燈桿形式,高度
99721952,699902,三,永興里,永嘉街,永興里永嘉街78號對面,鋁桿,,鈉光燈,250,FALSE,272264.625,2761284.25,壁上,0
99721953,699903,三,永興里,永安街,永興里永安街79號,水泥桿,,鈉光燈,250,FALSE,272161.5313,2761120.75,自備桿,6
99721954,699903-1,三,永興里,永安街,永興里永安街79號,水泥桿,,鈉光燈,250,FALSE,272161.5313,2761120.75,自備桿,6
903270,699905,三,永興里,新生路,永興里新生路55號(拆牌),水泥桿,,,250,FALSE,272462.1875,2761194,自備桿,6
903279,700001,三,中壢里,大同路,中壢里大同路192號,水泥桿,,鈉光燈,250,FALSE,272300.6875,2760903.75,自備桿,6
903280,700002,三,中壢里,中正路,中壢里中正路202號,水泥桿,,鈉光燈,250,FALSE,272247.4375,2760885.5,自備桿,6
903281,700003,三,中壢里,中正路,中壢里中正路226號,水泥桿,,鈉光燈,250,FALSE,272208.4063,2760867,自備桿,6
903282,700004,三,中壢里,中正路,中壢里中正路242號,水泥桿,,鈉光燈,250,FALSE,272174.9063,2760850.25,自備桿,6
903283,700005,三,中壢里,中正路,中壢里中正路254號,水泥桿,,鈉光燈,250,FALSE,272148.375,2760829,自備桿,6
903284,700006,三,中壢里,中正路,中壢里中正路256巷巷口,金屬桿鍍鋅,,鈉光燈,250,FALSE,272144.6875,2760837,自備桿,8
903285,700007,三,中壢里,中正路,中壢里中正路256巷5號,鋁桿,,鈉光燈,250,FALSE,272142.0313,2760848.5,壁上,0
903286,700008,三,中壢里,中正路,中壢里中正路266號,水泥桿,,鈉光燈,250,FALSE,272127.625,2760826,自備桿,6
903287,700009,三,中壢里,中正路,中壢里中正路294號,水泥桿,,鈉光燈,250,FALSE,272078.1875,2760831.5,自備桿,6
903288,700010,三,中壢里,民生路,中壢里民生路91號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272115.9063,2760868.5,自備桿,8
903289,700011,三,中壢里,民生路,中壢里民生路92號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272129.2813,2760870,自備桿,8
903290,700012,三,中壢里,民生路,中壢里民生路78號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272159.0938,2760883,自備桿,8
903291,700013,三,中壢里,民生路,中壢里民生路中豐路口92號左邊,金屬桿鍍鋅,,鈉光燈,250,FALSE,272119.625,2760894.5,自備桿,8
903292,700014,三,中壢里,民生路,中壢里民生路78號後面,金屬桿鍍鋅,,鈉光燈,250,FALSE,272144.9063,2760896,自備桿,8
903293,700015,三,中壢里,中山路,中壢里中山路69號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272178,2760897,自備桿,8
903294,700016,三,中壢里,民生路,中壢里民生路55號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272206.9688,2760904.75,自備桿,8
903295,700017,三,中壢里,民生路,中壢里民生路42號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272247.0313,2760913.25,自備桿,6
903296,700018,三,中壢里,民生路,中壢里民生路19號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272278.875,2760927.25,自備桿,8
903297,700019,三,中壢里,民生路,中壢里民生路9號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272308.6875,2760936.75,自備桿,8
903298,700020,三,中壢里,中平路,中壢里中平路199號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272316.3125,2760946.5,自備桿,8
903299,700021,三,中壢里,民生路,中壢里民生路30號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272261.625,2760933.5,自備桿,8
903300,700022,三,中壢里,民生路,中壢里民生路54號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272216.625,2760916.25,自備桿,8
903301,700023,三,中壢里,民生路,中壢里民生路66號,鋁桿,,鈉光燈,250,FALSE,272186.875,2760907.25,自備桿,8
890228,700024,三,中壢里,民生路,中壢里民生路72-1號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272159.4375,2760902,自備桿,8
903303,700025,三,中壢里,民生路,中壢里民生路78號對面左邊,金屬桿鍍鋅,,鈉光燈,250,FALSE,272135.3125,2760900.75,自備桿,8
903304,700026,三,中壢里,中山路,中壢里中山路329號,水泥桿,,鈉光燈,250,FALSE,272165.875,2760959.5,自備桿,6
903305,700027,三,中壢里,中山路,中壢里中山路317號,水泥桿,,鈉光燈,250,FALSE,272198.75,2760967.5,自備桿,6
903306,700028,三,中壢里,中山路,中壢里中山路319巷3號,鋁桿,,鈉光燈,250,FALSE,272198.5938,2760956.5,自備桿,8
903307,700029,三,中壢里,中山路,中壢里中山路319巷13號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272202.6563,2760936.5,自備桿,8
903308,700030,三,中壢里,中山路,中壢里中山路293號,水泥桿,,鈉光燈,250,FALSE,272241.0938,2760983.5,自備桿,6
903309,700031,三,中壢里,中山路,中壢里中山路332號,水泥桿,,鈉光燈,250,FALSE,272210.875,2760990.75,自備桿,6
903310,700032,三,中壢里,中山路,中壢里中山路352號,水泥桿,,鈉光燈,250,FALSE,272174.9063,2760979,自備桿,6
903311,700033,三,中壢里,中山路,中壢里中山路370號,水泥桿,,鈉光燈,250,FALSE,272143.875,2760964.75,自備桿,6
903312,700034,三,中壢里,中山路,中壢里中山路386巷80號,金屬不鏽鋼,,鈉光燈,250,FALSE,272111.875,2761142.5,自備桿,6
903313,700035,三,中壢里,中豐路,中壢里中豐路338號後面,金屬不鏽鋼,,鈉光燈,250,FALSE,272111.1875,2761103.5,自備桿,6
903314,700036,三,中壢里,中豐路,中壢里中豐路342號後面,水泥桿,,鈉光燈,250,FALSE,272110.2188,2761081.5,自備桿,6
903315,700037,三,中壢里,中豐路,中壢里中豐路380號後面,水泥桿,,鈉光燈,250,FALSE,272112.125,2761035.25,自備桿,6
903316,700038,三,中壢里,中豐路,中壢里中豐路382-2號共三燈不亮,水泥桿,,鈉光燈,250,FALSE,272110.0313,2761006,自備桿,6
903317,700039,三,中壢里,中山路,中壢里中山路386巷口第二桿,水泥桿,,鈉光燈,250,FALSE,272100.4688,2760993.25,自備桿,6
903318,700040,三,中壢里,中山路,中壢里中山路386巷口第一桿,水泥桿,,鈉光燈,250,FALSE,272097.0625,2760971.5,自備桿,6
903319,700041,三,中壢里,中山路,中壢里中山路386巷42弄3號,水泥桿,,鈉光燈,250,FALSE,272113.2813,2761054.5,自備桿,6
903320,700042,三,中壢里,中豐路,中壢里中豐路326號後面,水泥桿,,鈉光燈,250,FALSE,272115.7188,2761126.25,台電桿,10
903321,700043,三,中壢里,中山路,中壢里中山路357巷2號,水泥桿,,鈉光燈,250,FALSE,272096.8438,2760951.25,自備桿,6
903322,700044,三,中壢里,中山路,中壢里中山路357巷3號,水泥桿,,鈉光燈,250,FALSE,272084.7813,2760917.25,自備桿,6
903323,700045,三,中壢里,民生路,中壢里民生路109號,水泥桿,,鈉光燈,250,FALSE,272074.0938,2760874.75,自備桿,6
903324,700046,三,中壢里,中正路,中壢里中正路302巷8號,水泥桿,,鈉光燈,250,FALSE,272065.6563,2760862,自備桿,6
903325,700047,三,中壢里,中正路,中壢里中正路302巷口,水泥桿,,鈉光燈,250,FALSE,272058.2813,2760839.75,自備桿,6
903326,700048,三,中壢里,中正路,中壢里中正路284號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272093.8438,2760837.75,自備桿,8
903327,700048-1,三,中壢里,中正路,中壢里中正路284號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272093.8438,2760837.75,自備桿,8
903328,700049,三,中壢里,中豐路,中壢里中豐路369號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272101.5313,2760886.5,自備桿,8
903329,700049-1,三,中壢里,中豐路,中壢里中豐路369號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272101.5313,2760886.5,自備桿,8
903330,700050,三,中壢里,中豐路,中壢里中豐路400號,,,,250,FALSE,272105.375,2760910.25,自備桿,8
903331,700050-1,三,中壢里,中豐路,中壢里中豐路400號(中壢),,,,250,FALSE,272105.375,2760910.25,自備桿,8
903332,700051,三,中壢里,中豐路,中壢里中豐路357號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272109.9688,2760945,自備桿,8
903333,700051-1,三,中壢里,中豐路,中壢里中豐路357號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272109.9688,2760945,自備桿,8
903334,700052,三,中壢里,中豐路,中壢里中豐路335-1號(平鎮),,,,250,FALSE,272114.7813,2760978,自備桿,8
903335,700052-1,三,中壢里,中豐路,中壢里中豐路335-1號(中壢),,,,250,FALSE,272114.7813,2760978,自備桿,8
903336,700053,三,中壢里,中豐路,中壢里中豐路382-1號(平鎮),,,,250,FALSE,272120.7188,2761009.5,自備桿,8
903337,700053-1,三,中壢里,中豐路,中壢里中豐路382-1號(中壢),,,,250,FALSE,272120.7188,2761009.5,自備桿,8
903338,700054,三,中壢里,中豐路,中壢里中豐路325號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272124.375,2761040.5,自備桿,8
903339,700054-1,三,中壢里,中豐路,中壢里中豐路325號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272124.375,2761040.5,自備桿,8
903340,700055,三,中壢里,永興街,中壢里永興街13號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272228.375,2761039.25,自備桿,8
903341,700056,三,中壢里,永興街,中壢里永興街9號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272231.9375,2761025.75,自備桿,8
903342,700057,三,中壢里,永興街,中壢里永興街5號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272237.6875,2761015.5,自備桿,6
903343,700058,三,中壢里,永興街,中壢里永興街1號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272241.0938,2761009,自備桿,8
903344,700059,三,中壢里,大同路,中壢里大同路180號對面,水泥桿,,鈉光燈,250,FALSE,272343.8438,2760915.75,自備桿,6
40635,700175(有誤),四,三民里,,三民里下三座屋,,,,0,FALSE,,,,
903345,710001,三,中榮里,中正路,中榮里中正路275號,水泥桿,,鈉光燈,250,FALSE,272110.375,2760801.25,自備桿,6
903346,710002,三,中榮里,中正路,中榮里中正路211號,水泥桿,,鈉光燈,250,FALSE,272249.9063,2760864.75,自備桿,6
903347,710003,三,中榮里,中正路,中榮里中正路195號,水泥桿,,鈉光燈,250,FALSE,272292.25,2760882,自備桿,6
903348,710004,三,中榮里,中正路,中榮里中正路193巷7號,金屬不鏽鋼,,鈉光燈,250,FALSE,272287.3125,2760853,自備桿,6
40880,710005,三,中榮里,中興巷,中榮里中興巷25號,金屬不鏽鋼,,鈉光燈,250,FALSE,272285.875,2760828.75,自備桿,6
40881,710006,三,中榮里,中興巷,中榮里中興巷50號,水泥桿,,鈉光燈,250,FALSE,272273.75,2760821.25,自備桿,6
99721956,710006-1,三,中榮里,中興巷,中榮里中興巷50號,水泥桿,,鈉光燈,250,FALSE,272273.75,2760821.25,自備桿,6
903352,710007,三,中榮里,中興巷,中榮里中興巷46號,水泥桿,,鈉光燈,250,FALSE,272249.5,2760805.75,自備桿,8
40882,710008,三,中榮里,中興巷,中榮里中興巷37號,水泥桿,,鈉光燈,250,FALSE,272232.0313,2760796.75,電信桿,8
903354,710009,三,中榮里,中正路,中榮里中正路171號,水泥桿,,鈉光燈,250,FALSE,272343,2760857.75,自備桿,6
903355,710010,三,中榮里,中正路,中榮里中正路151號,水泥桿,,鈉光燈,250,FALSE,272394,2760838.25,自備桿,6
903356,710011,三,中榮里,中正路,中榮里中正路131號,水泥桿,,鈉光燈,250,FALSE,272428.3125,2760823.75,自備桿,6
903357,710012,三,中榮里,中正路,中榮里中正路中興路口,金屬桿鍍鋅,,鈉光燈,250,FALSE,272341.5938,2760844.25,自備桿,8
903358,710013,三,中榮里,中興巷,中榮里中興巷17號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,272328.2188,2760813.5,自備桿,8
903359,710014,三,中榮里,延平路,中榮里延平路606巷44號,水泥桿,,鈉光燈,250,FALSE,272343.2188,2760781.5,台電桿,10
903360,710015,三,中榮里,中興巷,中榮里中興巷23號對面右邊,金屬桿鍍鋅,,鈉光燈,250,FALSE,272301.0938,2760809.25,自備桿,8
903361,710016,三,中榮里,中興巷,中榮里中興巷23號對面左邊,水泥桿,,鈉光燈,250,FALSE,272307.4688,2760794.75,電信桿,6
903362,710017,三,中榮里,中興巷,中榮里中興巷23號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,272277.875,2760796,自備桿,8
903363,710018,三,中榮里,康樂路,中榮里康樂路73號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,272246,2760778.75,自備桿,8
903364,710019,三,中榮里,康樂路,中榮里康樂路延平路口,金屬桿鍍鋅,,鈉光燈,250,FALSE,272355.625,2760608,自備桿,10
903365,710020,三,中榮里,康樂路,中榮里康樂路45號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,272344.5313,2760623.25,自備桿,10
903366,710021,三,中榮里,康樂路,中榮里康樂路49號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,272321.9063,2760651,自備桿,10
903367,710022,三,中榮里,康樂路,中榮里康樂路57號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,272307.5313,2760669,自備桿,10
903368,710023,三,中榮里,康樂路,中榮里康樂路博愛路口左邊第一桿,金屬桿鍍鋅,,鈉光燈,250,FALSE,272277.8438,2760695,自備桿,10
903369,710024,三,中榮里,康樂路,中榮里康樂路博愛路口,金屬桿鍍鋅,,鈉光燈,250,FALSE,272264.9375,2760710.25,自備桿,10
903370,710025,三,中榮里,康樂路,中榮里康樂路博愛路口右邊第一桿,金屬桿鍍鋅,,鈉光燈,250,FALSE,272246,2760732.25,自備桿,10
903371,710026,三,中榮里,中興巷,中榮里中興巷康樂路交叉口,金屬桿鍍鋅,,鈉光燈,250,FALSE,272235.9375,2760782.75,自備桿,8
903372,710027,三,中榮里,中正路,中榮里中正路235號旁道路第二桿,金屬桿鍍鋅,,鈉光燈,250,FALSE,272223.1875,2760804.5,自備桿,8
903373,710028,三,中榮里,中正路,中榮里中正路與康樂路口,金屬桿鍍鋅,,鈉光燈,250,FALSE,272210.0625,2760835.75,自備桿,8
903374,710029,三,中榮里,康樂路,中榮里康樂路77-3號(雙燈),水泥桿,,鈉光燈,250,FALSE,272201.2188,2760782.5,自備桿,6
903375,710029-1,三,中榮里,康樂路,中榮里康樂路77-3號,水泥桿,,鈉光燈,250,FALSE,272201.2188,2760782.5,自備桿,6
903376,710030,三,中榮里,康樂路,中榮里康樂路770號,鋁桿,,鈉光燈,250,FALSE,272181.2813,2760759.75,壁上,0
903377,710031,三,中榮里,博愛三路,中榮里博愛三路10號,水泥桿,,鈉光燈,250,FALSE,272198.125,2760747.75,自備桿,6
903378,710032,三,中榮里,博愛三路,中榮里博愛三路12號,水泥桿,,鈉光燈,250,FALSE,272176.0625,2760740,台電桿,10
903379,710033,三,中榮里,博愛二路,中榮里博愛二路5號,水泥桿,,鈉光燈,250,FALSE,272170.8125,2760715.5,自備桿,6
903380,710034,三,中榮里,博愛二路,中榮里博愛二路18-1號,水泥桿,,鈉光燈,250,FALSE,272153.2813,2760691.25,自備桿,6
903381,710035,三,中榮里,博愛二路,中榮里博愛二路32號,水泥桿,,鈉光燈,250,FALSE,272134.75,2760668.25,台電桿,10
903382,710036,三,中榮里,博愛二路,中榮里博愛二路38號,水泥桿,,鈉光燈,250,FALSE,272120.625,2760655.5,台電桿,10
903383,710037,三,中榮里,博愛一路,中榮里博愛一路51號,水泥桿,,鈉光燈,250,FALSE,272102.0938,2760644,電信桿,8
903384,710038,三,中榮里,博愛一路,中榮里博愛一路2號,水泥桿,,鈉光燈,250,FALSE,272228.4375,2760620.25,台電桿,10
903385,710039,三,中榮里,博愛一路,中榮里博愛一路24號對面左邊第一桿,水泥桿,,鈉光燈,250,FALSE,272188.9375,2760628.75,台電桿,10
903386,710040,三,中榮里,博愛一路,中榮里博愛一路24號,水泥桿,,鈉光燈,250,FALSE,272161.5313,2760643.5,自備桿,6
903387,710041,三,中榮里,博愛一路,中榮里博愛一路37號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272135.75,2760651.25,自備桿,6
903388,710041-1,三,中榮里,博愛一路,中榮里博愛一路37號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272135.75,2760651.25,自備桿,6
903389,710042,三,中榮里,延平路,中榮里延平路606巷11號,鋁桿,,鈉光燈,250,FALSE,272432.375,2760747,壁上,0
903390,710043,三,中榮里,延平路,中榮里延平路606巷10-2號,金屬不鏽鋼,,鈉光燈,250,FALSE,272418.8438,2760755,自備桿,6
903391,710044,三,中榮里,延平路,中榮里延平路606巷10-2號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272427.6875,2760765.75,自備桿,6
903392,710045,三,中榮里,延平路,中榮里延平路606巷27號,鋁桿,,鈉光燈,250,FALSE,272380.2188,2760768.5,壁上,0
903393,710046,三,中榮里,延平路,中榮里延平路中壢國小前天橋上,金屬桿鍍鋅,,鈉光燈,250,FALSE,272419.9063,2760696.75,自備桿,10
903394,710047,三,中榮里,博愛路,中榮里博愛路56號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272246.375,2760706.75,自備桿,10
903395,710048,三,中榮里,博愛路,中榮里博愛路48號,水泥桿,,鈉光燈,250,FALSE,272238.3438,2760684,自備桿,6
903396,710049,三,中榮里,博愛路,中榮里博愛路27號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272210.5,2760684.75,自備桿,10
903397,710050,三,中榮里,博愛路,中榮里博愛路23號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272191.1563,2760687.25,自備桿,10
903398,710051,三,中榮里,博愛路,中榮里博愛路11號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272139.9688,2760692,自備桿,10
903399,710052,三,中榮里,博愛路,中榮里博愛路3號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272116.5938,2760691.75,自備桿,10
903400,710053,三,中榮里,博愛路,中榮里博愛路1-1號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272096.0313,2760691.75,自備桿,10
903401,710054,三,中榮里,博愛三街,中榮里博愛三街51號,水泥桿,,鈉光燈,250,FALSE,272094.375,2760720,自備桿,8
903402,710055,三,中榮里,博愛三街,中榮里博愛三街46巷45號,水泥桿,,鈉光燈,250,FALSE,272105.25,2760726.75,自備桿,6
903403,710056,三,中榮里,博愛三街,中榮里博愛三街25號,水泥桿,,鈉光燈,250,FALSE,272150.2813,2760733,台電桿,10
903404,710057,三,中榮里,博愛三街,中榮里博愛三街2號右邊,水泥桿,,鈉光燈,250,FALSE,272102.4375,2760750.5,自備桿,6
903405,710058,三,中榮里,德育路,中榮里德育路12號,水泥桿,,鈉光燈,250,FALSE,272239.6563,2760652.75,自備桿,6
903406,710059,三,中榮里,德育路,中榮里德育路36號左,水泥桿,,鈉光燈,250,FALSE,272226.75,2760581.75,台電桿,10
903407,710060,三,中榮里,德育路,中榮里德育路36號右,水泥桿,,鈉光燈,250,FALSE,272226.75,2760548.5,自備桿,6
903408,710061,三,中榮里,德育路,中榮里德育路36號右邊,水泥桿,,鈉光燈,250,FALSE,272230.25,2760526.5,自備桿,6
903409,710062,三,中榮里,博愛一路,中榮里博愛一路39巷口(接中原路),水泥桿,,鈉光燈,250,FALSE,272078.5,2760557.25,自備桿,6
903410,710063,三,中榮里,博愛一路,中榮里博愛一路39巷14號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272107.3438,2760551,自備桿,6
903411,710064,三,中榮里,博愛一路,中榮里博愛一路39巷13號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272115.5938,2760569,自備桿,6
903412,710065,三,中榮里,博愛一路,中榮里博愛一路39巷6號,鋁桿,,鈉光燈,250,FALSE,272133.7188,2760615.75,壁上,0
903413,710066,三,中榮里,博愛一街,中榮里博愛一街39巷7號,水泥桿,,鈉光燈,250,FALSE,272130.2188,2760607,自備桿,6
903414,710067,三,中榮里,博愛一街,中榮里博愛一街39巷3號,鋁桿,,鈉光燈,250,FALSE,272141.5938,2760622.75,壁上,0
903415,710068,三,中榮里,博愛一街,中榮里博愛一街39巷1號,金屬桿鍍鋅,,鈉光燈,250,FALSE,272131.7188,2760624.25,自備桿,6
903416,710069,三,中榮里,中正路,中榮里中正路295巷口,鋁桿,,鈉光燈,250,FALSE,272063.7813,2760807.75,壁上,0
903417,710070,三,中榮里,中正路,中榮里中正路295巷5號,鋁桿,,鈉光燈,250,FALSE,272048.875,2760792.5,壁上,0
903418,710071,三,中榮里,中正路,中榮里中正路295巷12號二支,鋁桿,,鈉光燈,250,FALSE,272041.4375,2760782.75,壁上,0
903419,710072,三,中榮里,中正路,中榮里中正路295巷25號,水泥桿,,鈉光燈,250,FALSE,272031.2813,2760758.5,自備桿,6
903420,710073,三,中榮里,中正路,中榮里中正路295巷29號,水泥桿,,鈉光燈,250,FALSE,272012.9063,2760723.5,自備桿,6
903421,710074,三,中榮里,中正路,中榮里中正路295巷39號,水泥桿,,鈉光燈,250,FALSE,271992.5938,2760692.25,自備桿,6
903422,710075,三,中榮里,中原路,中榮里中原路54巷22號前,水泥桿,,鈉光燈,250,FALSE,272045.25,2760740.5,電信桿,6
903423,710076,三,中榮里,中原路,中榮里中原路54巷15號前,水泥桿,,鈉光燈,250,FALSE,272043.0625,2760716.25,電信桿,6
903424,710077,三,中榮里,中原路,中榮里中原路54巷巷口,鋁桿,,鈉光燈,250,FALSE,272052.4063,2760690.5,自備桿,3
903425,710078,三,中榮里,中原路,中榮里中原路16號前,水泥桿,,鈉光燈,250,FALSE,272060.1875,2760755.75,電信桿,6
99726388,710078-1,三,中榮里,,中榮里中原路16號前 (照巷子),水泥桿,,,0,FALSE,0,0,,0
903426,710079,三,中榮里,中原路,中榮里中原路28號前,水泥桿,,鈉光燈,250,FALSE,272063.3125,2760732,電信桿,6
903427,710080,三,中榮里,中原路,中榮里中原路3號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,272082.125,2760801,自備桿,8
903428,710081,三,中榮里,中原路,中榮里中原路16-1號三角窗前,金屬桿鍍鋅,,鈉光燈,250,FALSE,272077.625,2760779.25,自備桿,8
903429,710082,三,中榮里,中原路,中榮里中原路25號前,金屬桿鍍鋅,,鈉光燈,250,FALSE,272073.9063,2760738,自備桿,8
903430,710083,三,中榮里,中原路,中榮里中原路42號前,金屬桿鍍鋅,,鈉光燈,250,FALSE,272069.5625,2760696.25,自備桿,8
903431,710084,三,中榮里,中原路,中榮里中原路51號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,272065.0313,2760652.75,自備桿,8
903432,710085,三,中榮里,中原路,中榮里中原路69號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,272061.9063,2760618,自備桿,8
903433,710086,三,中榮里,中原路,中榮里中原路85號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,272060.1563,2760579.5,自備桿,8
99722661,710087,三,中榮里,中原路,中榮里中原路88號左邊第三桿,金屬桿鍍鋅,,鈉光燈,250,FALSE,272063.2188,2760637.5,自備桿,6
99722662,710088,三,中榮里,中原路,中榮里中原路88號左邊第二桿,金屬桿鍍鋅,,鈉光燈,250,FALSE,272060.3438,2760616.5,自備桿,6
99722663,710089,三,中榮里,中原路,中榮里中原路88號左邊第一桿,金屬桿鍍鋅,,鈉光燈,250,FALSE,272058.4063,2760580.25,自備桿,6
99723226,710090,三,中榮里,,中榮里博愛三街2號旁巷內,柱立不銹鋼桿,,鈉氣燈,250,FALSE,272115.9821,2760772.036,自備桿,8
99723227,710091,三,中榮里,,000000000000000000,,,,0,FALSE,0,0,,0
99723760,710091,三,中榮里,,中榮里中興巷21號前,柱立式水泥桿,,鈉氣燈,250,FALSE,272315.785,2760814.562,自備桿,0
99723761,710092,三,中榮里,,中榮里中興巷23號前,附掛電線桿,,鈉氣燈,250,FALSE,272288.568,2760806.236,台電桿,6
99723762,710093,三,中榮里,,中榮里中興巷30號前,附掛電力桿,,鈉氣燈,250,FALSE,272265.3535,2760793.909,電信桿,8
99723763,710093,三,中榮里,,中榮里中興巷30號前,附掛電力桿,,鈉氣燈,250,FALSE,272265.3535,2760793.909,電信桿,8
99723936,710094,三,中榮里,,中榮里延平路606巷10-1號,附壁式,,鈉氣燈,250,FALSE,272398.9943,2760762.222,自備桿,0
99723935,710095,三,中榮里,,中榮里延平路606巷10號,附壁式,,鈉氣燈,250,FALSE,272401.5577,2760767.188,自備桿,0
99723937,710096,三,中榮里,,中榮里延平路606巷24號,附壁式,,鈉氣燈,250,FALSE,272389.7824,2760767.028,自備桿,0
99724487,710097,三,中榮里,,中榮里中興路21號旁,附壁式,,鈉氣燈,250,FALSE,272341.56,2760806.41,,0
99724488,710098,三,中榮里,,中榮里中正路125巷內第二桿,柱立式不銹鋼桿,,鈉氣燈,250,FALSE,272430.7,2760792.66,自備桿,0
99724491,710099,三,中榮里,,中榮里中正路125巷內第一桿,柱立不銹鋼桿,,鈉氣燈,250,FALSE,272438.17,2760811.48,自備桿,0
99724489,710100,三,中榮里,,中榮里中正路125巷10號門內(125巷內第三桿),柱立式不銹鋼桿,,鈉氣燈,250,FALSE,272415.62,2760771.18,自備桿,0
30053,710101,五,高鐵特定區,,洽溪路西側,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
99726386,710101,三,中榮里,,中榮里延平路606巷口一盞,,,,0,FALSE,0,0,,0
30054,710102,五,高鐵特定區,,洽溪路西側,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
30055,710103,五,高鐵特定區,,洽溪路西側,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
99724404,710103,三,中榮里,,延平路康樂路口,相思燈,中央,相思燈,150,FALSE,272364.781,2760604.875,,4
30056,710104,五,高鐵特定區,,洽溪路西側,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
99724454,710104,三,中榮里,,延平路康樂路口中壢國小側門,相思燈,左,鈉氣燈,150,FALSE,272360.5,2760605.438,,4
30057,710105,五,高鐵特定區,,洽溪路西側,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
99724754,710105,三,中榮里,,舊康樂路83號對面(101光榮新設),柱立式不銹鋼桿,,鈉氣燈,250,FALSE,272180,2760800,,0
30058,710106,五,高鐵特定區,,洽溪路西側,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
30059,710201,五,高鐵特定區,,洽溪路東側,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
30060,710202,五,高鐵特定區,,洽溪路東側,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
30061,710203,五,高鐵特定區,,洽溪路東側,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
30062,710204,五,高鐵特定區,,洽溪路東側,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
30063,710205,五,高鐵特定區,,洽溪路東側,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
30064,710206,五,高鐵特定區,,洽溪路東側,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
30065,710301,五,高鐵特定區,,洽溪路,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
30066,710302,五,高鐵特定區,,永平路,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
30067,710303,五,高鐵特定區,,永能路,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
30068,710304,五,高鐵特定區,,永能路,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
30069,710305,五,高鐵特定區,,永能路,柱立式鍍鋅桿（單燈）,,鈉氣燈,250,TRUE,,,,
