station_id,station_name,obs_time,temp,rh,pressure,wind,wind_dir,rain,risk
467610,成功,2026-06-15T18:00:00+08:00,26.5,94.0,1002.0,2.1,30.0,3.0,0
467620,蘭嶼,2026-06-15T18:00:00+08:00,26.1,99.0,972.3,9.8,240.0,0.0,0
467650,日月潭,2026-06-15T18:00:00+08:00,19.9,99.0,899.5,2.4,120.0,17.5,0
467660,臺東,2026-06-15T18:00:00+08:00,28.3,80.0,1005.5,1.1,230.0,4.0,0
467990,馬祖,2026-06-15T18:00:00+08:00,22.7,99.0,996.8,3.8,360.0,15.0,0
468100,東沙島,2026-06-15T18:00:00+08:00,,,,,,,0
469020,南沙島,2026-06-15T18:00:00+08:00,,,,,,,0
72AI40,桃改樹林分場,2026-06-15T18:00:00+08:00,25.3,91.0,1003.5,0.0,0.0,0.0,0
72C440,桃園農改,2026-06-15T18:00:00+08:00,25.8,83.0,1002.3,1.7,230.0,2.0,0
72D080,桃改五峰分場,2026-06-15T18:00:00+08:00,19.6,95.0,893.6,1.5,100.0,5.0,0
72D680,桃改新埔分場,2026-06-15T18:00:00+08:00,24.8,88.0,997.0,0.6,120.0,0.5,0
72G600,臺中農改,2026-06-15T18:00:00+08:00,25.8,89.0,1006.9,1.5,160.0,6.5,0
72HA00,中改埔里分場,2026-06-15T18:00:00+08:00,22.3,99.0,939.9,,,17.0,0
72K220,南改斗南分場,2026-06-15T18:00:00+08:00,24.6,96.0,1004.6,2.8,170.0,25.0,0
72M360,南改義竹分場,2026-06-15T18:00:00+08:00,24.2,96.0,1008.0,3.2,140.0,60.5,50
72M700,南改鹿草分場,2026-06-15T18:00:00+08:00,24.3,99.0,1008.0,2.0,150.0,51.5,50
72N100,臺南農改,2026-06-15T18:00:00+08:00,24.2,99.0,1005.9,,,,0
72N240,七股研究中心,2026-06-15T18:00:00+08:00,24.6,99.0,1008.8,3.5,120.0,97.0,50
72Q010,高雄農改,2026-06-15T18:00:00+08:00,24.3,99.0,1005.6,2.5,350.0,,0
72S200,東改班鳩分場,2026-06-15T18:00:00+08:00,24.1,93.0,978.5,1.6,240.0,,0
72S590,東改賓朗果園,2026-06-15T18:00:00+08:00,,,974.8,,,9.0,0
72T250,花蓮農改,2026-06-15T18:00:00+08:00,25.6,94.0,1002.9,0.7,360.0,0.0,0
72U480,花改蘭陽分場,2026-06-15T18:00:00+08:00,26.4,96.0,1004.4,0.8,170.0,0.0,0
72V140,高改旗南分場,2026-06-15T18:00:00+08:00,23.8,99.0,1005.1,2.6,340.0,,0
82A750,茶改北部分場,2026-06-15T18:00:00+08:00,24.4,95.0,962.1,0.4,190.0,0.5,0
82C160,茶改場,2026-06-15T18:00:00+08:00,24.7,79.0,984.1,0.9,200.0,2.0,0
82H320,茶改中部分場,2026-06-15T18:00:00+08:00,20.0,99.0,916.6,0.0,0.0,18.0,0
82H840,茶改南部分場,2026-06-15T18:00:00+08:00,23.3,99.0,964.3,0.3,80.0,23.0,0
82S580,茶改東部分場,2026-06-15T18:00:00+08:00,,,,,,,0
A0A010,臺灣大學,2026-06-15T18:00:00+08:00,26.9,83.0,1005.9,0.7,90.0,0.0,0
A0A460,文化大學,2026-06-15T18:00:00+08:00,24.7,78.0,960.0,1.0,340.0,0.4,0
A0F010,武陵,2026-06-15T18:00:00+08:00,16.4,94.0,823.0,3.2,120.0,10.5,0
A0G720,彰師大,2026-06-15T18:00:00+08:00,25.5,97.0,1003.9,0.1,0.0,19.5,0
A0K420,麥寮,2026-06-15T18:00:00+08:00,24.9,93.0,1005.4,4.2,170.0,16.5,0
A0W080,吉貝,2026-06-15T18:00:00+08:00,,,,,,,0
A0Z080,合歡山,2026-06-15T18:00:00+08:00,9.0,100.0,698.8,6.0,260.0,97.5,50
A2C560,農工中心,2026-06-15T18:00:00+08:00,26.0,78.0,994.3,0.6,220.0,0.0,0
A2K360,水試臺西試驗場,2026-06-15T18:00:00+08:00,,,1008.3,1.9,150.0,31.5,0
A2K570,古坑(花卉中心),2026-06-15T18:00:00+08:00,24.0,94.0,998.3,2.9,180.0,27.5,0
A2K630,雲林臺大,2026-06-15T18:00:00+08:00,24.6,99.0,1005.7,2.7,160.0,24.5,0
A2N290,蘭花園區,2026-06-15T18:00:00+08:00,24.2,99.0,1006.5,1.1,140.0,52.5,50
B2E890,畜試北區分所,2026-06-15T18:00:00+08:00,25.7,80.0,998.3,3.1,190.0,5.0,0
B2N890,畜試所,2026-06-15T18:00:00+08:00,23.8,99.0,1006.1,0.6,150.0,83.0,50
B2Q810,畜試南區分所,2026-06-15T18:00:00+08:00,28.0,88.0,1006.8,3.3,270.0,3.0,0
B2U990,畜試東區分所,2026-06-15T18:00:00+08:00,25.9,99.0,1006.7,0.0,0.0,1.0,0
C0FA30,梧棲,2026-06-15T18:00:00+08:00,25.7,93.0,1003.9,3.4,140.0,8.0,0
C2A540,四堵,2026-06-15T18:00:00+08:00,23.9,96.0,964.2,0.0,0.0,0.5,0
C2A560,福山,2026-06-15T18:00:00+08:00,23.7,96.0,962.6,0.0,0.0,0.5,0
C2A650,火燒寮,2026-06-15T18:00:00+08:00,24.9,94.0,976.5,0.1,0.0,0.0,0
C2A660,瑞芳,2026-06-15T18:00:00+08:00,26.1,88.0,996.0,0.2,0.0,0.0,0
C2A880,福隆,2026-06-15T18:00:00+08:00,25.9,91.0,1005.1,0.1,0.0,0.0,0
C2A920,富貴角,2026-06-15T18:00:00+08:00,26.7,69.0,984.7,2.2,250.0,0.0,0
C2AA10,中八仙,2026-06-15T18:00:00+08:00,26.6,83.0,1006.7,1.5,360.0,0.0,0
C2AK30,信賢,2026-06-15T18:00:00+08:00,24.2,98.0,969.5,0.2,10.0,0.5,0
C2AK40,漁光,2026-06-15T18:00:00+08:00,22.9,96.0,929.2,0.6,220.0,0.5,0
C2C410,中央大學,2026-06-15T18:00:00+08:00,25.3,85.0,992.0,1.8,160.0,0.5,0
C2C480,桃園,2026-06-15T18:00:00+08:00,26.3,82.0,996.1,0.5,50.0,1.0,0
C2C590,觀音,2026-06-15T18:00:00+08:00,25.3,85.0,998.5,2.1,200.0,0.5,0
C2C810,八德蔬果,2026-06-15T18:00:00+08:00,25.3,88.0,994.9,1.5,170.0,1.0,0
C2C830,中德,2026-06-15T18:00:00+08:00,25.5,86.0,994.8,1.9,180.0,0.5,0
C2D430,峨眉,2026-06-15T18:00:00+08:00,24.3,98.0,996.2,0.4,360.0,3.0,0
C2D480,打鐵坑,2026-06-15T18:00:00+08:00,23.6,97.0,981.6,0.5,130.0,2.5,0
C2D720,關西工作站,2026-06-15T18:00:00+08:00,24.5,97.0,987.9,0.4,320.0,3.5,0
C2D730,寶山農場,2026-06-15T18:00:00+08:00,24.5,93.0,997.3,0.1,0.0,4.0,0
C2D770,巨埔,2026-06-15T18:00:00+08:00,24.2,96.0,995.7,1.9,100.0,2.5,0
C2D790,石鹿,2026-06-15T18:00:00+08:00,18.1,79.0,824.0,2.3,160.0,2.5,0
C2E420,竹南,2026-06-15T18:00:00+08:00,26.0,80.0,1002.8,0.9,200.0,5.0,0
C2E430,南庄,2026-06-15T18:00:00+08:00,23.3,96.0,981.5,0.6,70.0,3.5,0
C2E520,大湖,2026-06-15T18:00:00+08:00,22.9,96.0,972.8,1.0,140.0,21.5,0
C2E540,龍溪,2026-06-15T18:00:00+08:00,23.9,89.0,1004.0,1.8,220.0,6.5,0
C2E880,三義,2026-06-15T18:00:00+08:00,22.5,92.0,951.2,4.3,160.0,20.0,0
C2E970,八甲,2026-06-15T18:00:00+08:00,25.5,80.0,987.5,2.6,200.0,5.0,0
C2E980,和興,2026-06-15T18:00:00+08:00,22.8,83.0,936.2,4.9,200.0,9.5,0
C2E990,新坪頂,2026-06-15T18:00:00+08:00,23.4,82.0,947.0,2.6,230.0,20.5,0
C2EA10,拉庫斯,2026-06-15T18:00:00+08:00,21.0,79.0,881.3,4.2,20.0,20.0,0
C2F000,大肚,2026-06-15T18:00:00+08:00,23.6,98.0,978.3,0.5,140.0,25.5,0
C2F860,梨山,2026-06-15T18:00:00+08:00,13.5,99.0,781.4,4.4,210.0,41.5,50
C2F930,大甲,2026-06-15T18:00:00+08:00,24.7,92.0,998.1,0.5,140.0,12.5,0
C2F990,摩天嶺,2026-06-15T18:00:00+08:00,21.8,79.0,898.2,4.7,150.0,17.0,0
C2F9A0,中竹林,2026-06-15T18:00:00+08:00,23.1,92.0,962.9,0.6,210.0,19.5,0
C2FA00,烏石坑,2026-06-15T18:00:00+08:00,20.9,85.0,901.5,1.7,100.0,45.0,50
C2FB50,出雲,2026-06-15T18:00:00+08:00,18.6,96.0,893.5,4.5,190.0,27.0,0
C2FB60,頭櫃山,2026-06-15T18:00:00+08:00,18.4,100.0,887.1,2.9,130.0,34.0,0
C2G640,鹿港,2026-06-15T18:00:00+08:00,25.5,92.0,1008.7,2.1,140.0,16.5,0
C2G840,北斗,2026-06-15T18:00:00+08:00,25.3,92.0,1006.4,0.8,170.0,14.0,0
C2G870,芳苑,2026-06-15T18:00:00+08:00,25.3,92.0,1008.9,3.4,170.0,20.5,0
C2G980,田頭村,2026-06-15T18:00:00+08:00,25.1,93.0,1005.7,2.7,160.0,18.0,0
C2G9A0,畜試所彰化,2026-06-15T18:00:00+08:00,25.5,92.0,1004.0,1.2,200.0,18.5,0
C2G9C0,埔南,2026-06-15T18:00:00+08:00,26.0,89.0,1007.5,4.3,170.0,19.0,0
C2G9E0,移民庄,2026-06-15T18:00:00+08:00,25.5,92.0,1007.4,3.9,170.0,24.5,0
C2H950,中寮,2026-06-15T18:00:00+08:00,24.6,96.0,987.1,0.1,0.0,15.5,0
C2H9D0,三隻寮,2026-06-15T18:00:00+08:00,21.4,95.0,927.5,0.5,80.0,23.0,0
C2H9E0,國姓南港,2026-06-15T18:00:00+08:00,19.0,95.0,883.5,1.6,160.0,22.5,0
C2H9F0,柑林,2026-06-15T18:00:00+08:00,24.2,96.0,977.6,0.0,0.0,24.5,0
C2H9G0,百勝,2026-06-15T18:00:00+08:00,22.3,97.0,954.8,0.6,140.0,22.5,0
C2H9H0,苗改南投蜂場,2026-06-15T18:00:00+08:00,25.4,96.0,991.0,0.6,170.0,16.5,0
C2H9J0,中台,2026-06-15T18:00:00+08:00,22.9,96.0,950.8,0.6,180.0,21.0,0
C2H9K0,屯原,2026-06-15T18:00:00+08:00,14.1,100.0,798.9,5.9,220.0,36.5,0
C2H9L0,馬烈霸,2026-06-15T18:00:00+08:00,14.4,100.0,802.9,3.0,140.0,61.5,50
C2H9M0,發祥,2026-06-15T18:00:00+08:00,18.4,99.0,875.7,1.0,110.0,58.5,50
C2H9N0,仁愛東眼,2026-06-15T18:00:00+08:00,18.3,91.0,858.1,0.6,290.0,27.0,0
C2H9P0,伊拿谷,2026-06-15T18:00:00+08:00,21.1,97.0,911.4,0.6,60.0,15.5,0
C2H9Q0,北東眼山,2026-06-15T18:00:00+08:00,14.5,100.0,799.6,0.6,90.0,45.5,50
C2H9R0,卓社,2026-06-15T18:00:00+08:00,18.9,92.0,870.3,0.6,10.0,20.0,0
C2H9S0,龍南,2026-06-15T18:00:00+08:00,19.7,99.0,901.2,1.1,100.0,30.0,0
C2H9T0,名間竹圍,2026-06-15T18:00:00+08:00,24.1,90.0,974.4,1.8,200.0,17.5,0
C2H9U0,鳳鵬,2026-06-15T18:00:00+08:00,23.8,99.0,970.7,0.2,0.0,19.5,0
C2H9W0,大坪頂農水,2026-06-15T18:00:00+08:00,21.9,97.0,930.3,0.8,160.0,25.0,0
C2H9X0,福盛,2026-06-15T18:00:00+08:00,,,,,,,0
C2H9Y0,松茗,2026-06-15T18:00:00+08:00,23.1,93.0,962.8,2.4,190.0,18.0,0
C2I090,鳳凰,2026-06-15T18:00:00+08:00,20.4,97.0,912.5,0.6,200.0,25.0,0
C2I210,蘆竹湳,2026-06-15T18:00:00+08:00,23.0,84.0,946.9,1.4,140.0,22.0,0
C2I240,外大坪,2026-06-15T18:00:00+08:00,21.5,100.0,931.0,0.8,100.0,18.5,0
C2I260,北坑,2026-06-15T18:00:00+08:00,22.9,97.0,944.5,0.5,80.0,16.0,0
C2K240,草嶺,2026-06-15T18:00:00+08:00,18.6,100.0,887.9,3.7,130.0,32.0,0
C2K250,崙背,2026-06-15T18:00:00+08:00,24.5,98.0,1007.4,5.0,170.0,22.0,0
C2K280,四湖,2026-06-15T18:00:00+08:00,24.5,99.0,1008.9,1.8,180.0,30.5,0
C2K290,崙內,2026-06-15T18:00:00+08:00,24.9,95.0,1007.1,2.7,180.0,26.0,0
C2K301,鹿南,2026-06-15T18:00:00+08:00,,,,,,,0
C2K310,港尾布雞,2026-06-15T18:00:00+08:00,24.9,94.0,1006.7,4.1,170.0,21.0,0
C2K610,草嶺石壁,2026-06-15T18:00:00+08:00,19.0,96.0,886.3,0.6,330.0,36.0,0
C2K620,馬光農場,2026-06-15T18:00:00+08:00,24.8,96.0,1006.6,2.7,160.0,25.5,0
C2K630,荷苞,2026-06-15T18:00:00+08:00,24.3,90.0,991.0,0.8,120.0,34.5,0
C2M410,馬頭山,2026-06-15T18:00:00+08:00,23.5,100.0,978.3,0.1,0.0,63.0,50
C2M530,奮起湖,2026-06-15T18:00:00+08:00,18.1,99.0,867.4,0.5,300.0,61.0,50
C2M620,瑞里,2026-06-15T18:00:00+08:00,18.3,100.0,875.8,1.3,140.0,56.5,50
C2M810,里佳,2026-06-15T18:00:00+08:00,18.3,99.0,865.3,1.3,80.0,70.5,50
C2M910,嘉義大學,2026-06-15T18:00:00+08:00,24.3,96.0,1002.1,0.6,170.0,53.5,50
C2M920,朴子農改,2026-06-15T18:00:00+08:00,24.5,94.0,1008.2,3.2,150.0,40.5,50
C2M930,石卓,2026-06-15T18:00:00+08:00,17.3,99.0,847.7,3.2,140.0,55.5,50
C2M940,日野賀,2026-06-15T18:00:00+08:00,18.8,98.0,891.5,0.2,0.0,65.5,50
C2M950,太和,2026-06-15T18:00:00+08:00,18.1,98.0,866.0,3.2,180.0,42.0,50
C2M960,外寮,2026-06-15T18:00:00+08:00,19.1,99.0,888.3,4.1,160.0,38.5,0
C2M970,碧湖,2026-06-15T18:00:00+08:00,19.3,100.0,898.1,4.3,180.0,40.0,0
C2M980,安和,2026-06-15T18:00:00+08:00,24.4,97.0,1006.6,2.5,150.0,33.5,0
C2M990,大巃頂,2026-06-15T18:00:00+08:00,19.3,99.0,899.0,2.5,160.0,59.5,50
C2M9A0,大華,2026-06-15T18:00:00+08:00,19.4,99.0,901.4,0.7,320.0,58.0,50
C2M9B0,西興,2026-06-15T18:00:00+08:00,22.2,99.0,959.0,1.0,20.0,84.0,50
C2M9C0,紫雲,2026-06-15T18:00:00+08:00,24.0,98.0,998.0,1.4,140.0,48.0,50
C2M9D0,何竹子腳,2026-06-15T18:00:00+08:00,24.8,96.0,1007.3,3.6,160.0,31.5,0
C2M9E0,旺來山,2026-06-15T18:00:00+08:00,24.0,95.0,994.8,4.1,160.0,,0
C2M9F0,安溪寮,2026-06-15T18:00:00+08:00,24.4,98.0,1009.0,1.7,140.0,60.5,50
C2M9G0,沄水,2026-06-15T18:00:00+08:00,23.7,99.0,990.4,1.2,110.0,55.5,50
C2N160,西拉雅風管處,2026-06-15T18:00:00+08:00,24.1,98.0,1005.8,1.8,110.0,75.5,50
C2N170,茅港尾,2026-06-15T18:00:00+08:00,24.3,99.0,1008.6,1.8,130.0,91.5,50
C2N180,鹿陶洋,2026-06-15T18:00:00+08:00,24.1,99.0,1000.8,0.8,110.0,72.5,50
C2N190,烏樹,2026-06-15T18:00:00+08:00,24.4,99.0,1007.0,1.8,120.0,71.5,50
C2N200,口宵里,2026-06-15T18:00:00+08:00,23.3,100.0,981.0,1.1,70.0,88.5,50
C2N210,岩坑,2026-06-15T18:00:00+08:00,23.7,98.0,992.3,0.9,100.0,55.5,50
C2O810,曾文,2026-06-15T18:00:00+08:00,23.6,98.0,993.0,0.6,10.0,76.5,50
C2O850,環湖,2026-06-15T18:00:00+08:00,24.2,96.0,1003.0,1.9,120.0,83.5,50
C2O880,南化,2026-06-15T18:00:00+08:00,23.3,100.0,978.6,0.9,50.0,74.0,50
C2O930,玉井,2026-06-15T18:00:00+08:00,24.0,100.0,1002.8,0.6,50.0,73.5,50
C2O950,安南,2026-06-15T18:00:00+08:00,24.8,100.0,1009.1,0.5,100.0,116.5,50
C2R170,屏東,2026-06-15T18:00:00+08:00,24.5,99.0,1007.2,0.5,320.0,65.5,50
C2R240,萬巒,2026-06-15T18:00:00+08:00,25.3,98.0,999.4,0.7,340.0,71.0,50
C2R260,春日,2026-06-15T18:00:00+08:00,25.9,95.0,1000.2,0.5,100.0,26.0,0
C2R490,九如,2026-06-15T18:00:00+08:00,24.3,97.0,1004.0,4.2,340.0,63.0,50
C2R550,新埤,2026-06-15T18:00:00+08:00,26.3,96.0,1005.1,1.4,290.0,55.5,50
C2R970,屏科大,2026-06-15T18:00:00+08:00,24.5,98.0,995.6,1.5,320.0,92.5,50
C2R980,竹田國中,2026-06-15T18:00:00+08:00,25.1,96.0,1006.2,2.9,320.0,51.0,50
C2R990,泰武,2026-06-15T18:00:00+08:00,21.1,99.0,906.8,0.8,340.0,106.5,50
C2R9A0,高士國小,2026-06-15T18:00:00+08:00,26.7,92.0,989.5,1.4,40.0,7.0,0
C2RA10,大新,2026-06-15T18:00:00+08:00,24.2,96.0,1004.3,3.1,310.0,48.0,50
C2S800,華源,2026-06-15T18:00:00+08:00,25.8,95.0,998.0,0.9,310.0,8.0,0
C2S890,關山,2026-06-15T18:00:00+08:00,25.0,96.0,982.7,0.3,80.0,6.0,0
C2S9A0,北份子寮,2026-06-15T18:00:00+08:00,26.0,89.0,995.1,1.1,330.0,9.0,0
C2S9B0,利吉,2026-06-15T18:00:00+08:00,25.1,96.0,989.0,0.9,330.0,7.5,0
C2SA40,瑞和,2026-06-15T18:00:00+08:00,25.2,95.0,985.1,0.6,300.0,7.0,0
C2SD50,順那,2026-06-15T18:00:00+08:00,25.6,96.0,990.8,0.4,80.0,4.5,0
C2SD60,明峰,2026-06-15T18:00:00+08:00,24.1,98.0,974.4,1.4,10.0,9.5,0
C2SD70,二層坪,2026-06-15T18:00:00+08:00,24.9,95.0,984.2,0.7,100.0,8.0,0
C2SD80,再來山,2026-06-15T18:00:00+08:00,24.6,94.0,983.4,1.2,290.0,2.0,0
C2TA60,六十石,2026-06-15T18:00:00+08:00,21.4,86.0,906.9,3.0,260.0,3.5,0
C2TA70,赤科坪,2026-06-15T18:00:00+08:00,22.0,83.0,912.0,0.9,140.0,3.0,0
C2TA90,加納納,2026-06-15T18:00:00+08:00,24.7,96.0,982.0,0.8,60.0,4.5,0
C2TB30,吉安,2026-06-15T18:00:00+08:00,25.8,96.0,,0.2,40.0,1.5,0
C2TB50,麻汝,2026-06-15T18:00:00+08:00,24.5,95.0,979.7,1.1,100.0,4.0,0
C2TB60,南安,2026-06-15T18:00:00+08:00,24.9,95.0,984.4,0.6,300.0,5.5,0
C2TB70,達谷寮,2026-06-15T18:00:00+08:00,25.3,92.0,991.0,1.1,130.0,4.0,0
C2TB80,庄子底,2026-06-15T18:00:00+08:00,25.4,95.0,997.0,0.5,110.0,2.0,0
C2TB90,長橋,2026-06-15T18:00:00+08:00,25.5,97.0,995.4,0.2,210.0,2.0,0
C2UC10,出水溪,2026-06-15T18:00:00+08:00,23.1,95.0,946.3,1.0,300.0,1.5,0
C2UC20,長嶺,2026-06-15T18:00:00+08:00,23.6,97.0,958.7,1.0,70.0,0.5,0
C2UC30,金洋,2026-06-15T18:00:00+08:00,24.7,98.0,995.4,0.3,180.0,3.0,0
C2UC40,中城,2026-06-15T18:00:00+08:00,24.5,93.0,1003.9,0.7,190.0,1.0,0
C2V250,甲仙,2026-06-15T18:00:00+08:00,22.7,100.0,976.5,0.6,100.0,82.5,50
C2V260,月眉,2026-06-15T18:00:00+08:00,23.8,99.0,997.1,0.5,130.0,119.0,50
C2V310,美濃,2026-06-15T18:00:00+08:00,23.9,100.0,1004.2,3.4,350.0,107.0,50
C2V570,吉東,2026-06-15T18:00:00+08:00,24.0,99.0,1002.9,1.2,360.0,87.5,50
C2V580,瑞山,2026-06-15T18:00:00+08:00,23.7,100.0,996.0,0.5,360.0,115.0,50
C2V920,匏子寮,2026-06-15T18:00:00+08:00,23.3,100.0,986.8,1.5,110.0,86.5,50
C2W030,金門(東),2026-06-15T18:00:00+08:00,25.6,96.0,1004.7,3.0,200.0,3.0,0
C2W230,畜試所澎湖,2026-06-15T18:00:00+08:00,25.0,99.0,1004.2,2.0,150.0,44.5,50
C2X060,下營,2026-06-15T18:00:00+08:00,24.2,98.0,1008.7,2.2,120.0,82.0,50
CAA010,國一N013K,2026-06-15T18:00:00+08:00,27.8,84.0,1004.1,1.1,120.0,0.0,0
CAA020,國一S026K,2026-06-15T18:00:00+08:00,27.5,78.0,1004.2,0.9,70.0,0.0,0
CAA030,國三S010K,2026-06-15T18:00:00+08:00,26.3,82.0,1001.9,0.6,330.0,0.0,0
CAA040,國三S016K,2026-06-15T18:00:00+08:00,25.6,97.0,999.4,1.3,140.0,0.0,0
CAA050,國三S037K,2026-06-15T18:00:00+08:00,26.3,95.0,1001.7,0.9,80.0,0.5,0
CAA060,國三S042K,2026-06-15T18:00:00+08:00,26.0,96.0,1002.7,0.8,250.0,0.5,0
CAA070,國三N046K,2026-06-15T18:00:00+08:00,25.7,95.0,1002.2,1.5,280.0,1.0,0
CAA080,國三S054K,2026-06-15T18:00:00+08:00,25.0,94.0,,0.5,180.0,1.5,0
CAA090,國三甲005K,2026-06-15T18:00:00+08:00,26.5,93.0,1000.9,1.1,90.0,0.0,0
CAA990,國一N039K,2026-06-15T18:00:00+08:00,25.5,84.0,984.2,0.6,90.0,0.0,0
CAAD60,國五S005K,2026-06-15T18:00:00+08:00,25.5,91.0,990.7,0.4,30.0,0.0,0
CAAD70,國五S006K,2026-06-15T18:00:00+08:00,25.3,96.0,987.7,0.2,0.0,0.0,0
CAAD80,國五N008K,2026-06-15T18:00:00+08:00,25.5,98.0,983.5,0.6,160.0,0.0,0
CAAD90,國五N013K,2026-06-15T18:00:00+08:00,25.1,99.0,978.2,0.6,160.0,0.5,0
CAAH60,大安森林,2026-06-15T18:00:00+08:00,,,,,,,0
CAAK50,西濱N000K,2026-06-15T18:00:00+08:00,27.8,70.0,1003.0,1.4,160.0,0.0,0
CAB010,國一S001K,2026-06-15T18:00:00+08:00,26.3,90.0,1001.6,0.2,0.0,0.0,0
CAB020,國一S006K,2026-06-15T18:00:00+08:00,26.3,92.0,1001.4,0.8,330.0,0.0,0
CAB030,國三S004K,2026-06-15T18:00:00+08:00,25.8,89.0,995.5,0.5,200.0,0.0,0
CAB040,國三S007K,2026-06-15T18:00:00+08:00,25.8,97.0,998.4,0.5,340.0,0.0,0
CAB050,國三N002K,2026-06-15T18:00:00+08:00,26.3,91.0,999.0,0.4,160.0,0.0,0
CAC010,國一S072K,2026-06-15T18:00:00+08:00,24.7,90.0,983.2,1.5,160.0,2.5,0
CAC020,國二E009K,2026-06-15T18:00:00+08:00,26.2,85.0,,2.2,200.0,0.5,0
CAC030,國三N063K,2026-06-15T18:00:00+08:00,25.0,94.0,983.9,2.0,140.0,2.5,0
CAC040,拉拉山,2026-06-15T18:00:00+08:00,17.4,92.0,831.8,0.4,120.0,1.5,0
CAC050,西濱S023K,2026-06-15T18:00:00+08:00,26.3,80.0,1003.9,2.7,190.0,0.5,0
CAC060,西濱S032K,2026-06-15T18:00:00+08:00,,,,,,,0
CAC760,國一高架N063K,2026-06-15T18:00:00+08:00,25.1,87.0,987.2,1.3,190.0,0.0,0
CAC770,國三N072K,2026-06-15T18:00:00+08:00,23.7,97.0,971.5,1.0,90.0,3.0,0
CAD010,國一S105K,2026-06-15T18:00:00+08:00,25.6,86.0,1002.5,1.3,220.0,2.5,0
CAD020,國一N077K,2026-06-15T18:00:00+08:00,24.8,84.0,987.5,1.0,140.0,3.0,0
CAD030,國一S082K,2026-06-15T18:00:00+08:00,25.3,86.0,991.6,1.3,210.0,3.0,0
CAD040,國一S088K,2026-06-15T18:00:00+08:00,26.5,87.0,1001.9,1.1,150.0,2.0,0
CAD050,國一N094K,2026-06-15T18:00:00+08:00,25.5,81.0,998.6,1.1,140.0,2.5,0
CAD060,國一S098K,2026-06-15T18:00:00+08:00,24.7,92.0,998.2,0.8,150.0,3.0,0
CAD080,國三N085K,2026-06-15T18:00:00+08:00,24.0,99.0,987.5,0.5,100.0,4.0,0
CAD090,國三S103K,2026-06-15T18:00:00+08:00,25.0,89.0,995.0,1.1,220.0,3.0,0
CAD100,西濱N066K,2026-06-15T18:00:00+08:00,25.9,83.0,1003.6,1.6,230.0,3.5,0
CAD110,西濱S082K,2026-06-15T18:00:00+08:00,26.1,80.0,1004.9,3.5,210.0,3.5,0
CAD710,國三N077K,2026-06-15T18:00:00+08:00,24.0,99.0,981.7,0.8,50.0,3.0,0
CAE020,國一S114K,2026-06-15T18:00:00+08:00,25.7,82.0,1003.0,1.1,230.0,4.0,0
CAE030,國一S123K,2026-06-15T18:00:00+08:00,24.6,85.0,998.4,1.2,220.0,4.5,0
CAE040,國一S132K,2026-06-15T18:00:00+08:00,26.6,76.0,996.0,4.4,200.0,3.5,0
CAE050,國一S152K,2026-06-15T18:00:00+08:00,23.6,86.0,972.6,0.8,210.0,20.0,0
CAE060,國三N119K,2026-06-15T18:00:00+08:00,26.3,76.0,1004.5,4.5,240.0,5.0,0
CAE070,國三N151K,2026-06-15T18:00:00+08:00,25.8,83.0,999.2,3.4,180.0,7.0,0
CAE080,國三S140K,2026-06-15T18:00:00+08:00,25.5,80.0,1000.0,1.7,190.0,6.0,0
CAE090,國三S156K,2026-06-15T18:00:00+08:00,25.8,87.0,997.9,3.1,180.0,8.0,0
CAE100,西濱N107K,2026-06-15T18:00:00+08:00,25.7,81.0,1001.8,2.5,200.0,9.0,0
CAE110,西濱S129K,2026-06-15T18:00:00+08:00,26.5,79.0,1003.7,7.1,170.0,7.0,0
CAE560,國一S144K,2026-06-15T18:00:00+08:00,23.8,87.0,975.2,2.2,170.0,14.0,0
CAF010,國一N174K,2026-06-15T18:00:00+08:00,25.7,89.0,991.9,2.7,170.0,19.0,0
CAF020,國一S162K,2026-06-15T18:00:00+08:00,25.3,84.0,984.9,1.7,160.0,18.5,0
CAF030,國一S169K,2026-06-15T18:00:00+08:00,25.8,87.0,986.2,2.5,180.0,18.5,0
CAF040,國一S188K,2026-06-15T18:00:00+08:00,26.1,84.0,1003.2,1.8,160.0,18.5,0
CAF050,國三N208K,2026-06-15T18:00:00+08:00,26.0,94.0,999.7,3.7,190.0,10.5,0
CAF060,國三S168K,2026-06-15T18:00:00+08:00,25.5,84.0,995.2,3.0,130.0,11.0,0
CAF090,國四E5K,2026-06-15T18:00:00+08:00,25.0,94.0,993.2,2.7,130.0,17.0,0
CAF100,西濱N151K,2026-06-15T18:00:00+08:00,26.3,84.0,1006.9,2.5,180.0,,0
CAF950,國一N158K,2026-06-15T18:00:00+08:00,25.5,88.0,985.2,3.5,130.0,17.5,0
CAF960,國三S175K,2026-06-15T18:00:00+08:00,,,,,,,0
CAF980,國三N183K,2026-06-15T18:00:00+08:00,25.0,87.0,992.2,5.0,150.0,19.0,0
CAG010,國一N198K,2026-06-15T18:00:00+08:00,26.2,89.0,1006.2,3.2,190.0,20.5,0
CAG030,國一S207K,2026-06-15T18:00:00+08:00,26.0,89.0,1005.2,4.7,170.0,17.0,0
CAG040,國三N191K,2026-06-15T18:00:00+08:00,25.8,90.0,1006.7,4.3,160.0,18.0,0
CAG050,國三N196K,2026-06-15T18:00:00+08:00,,,,,,,0
CAG060,國三S202K,2026-06-15T18:00:00+08:00,25.8,92.0,1002.7,2.5,160.0,15.5,0
